id,data_criacao,cliente,vendedor,servico,etapa,valor,origem,data_fechamento,motivo_perda
OP-03617,2024-07-07,Lead 03617,Bruna Rocha,Tributário,Prospecção,30274,Instagram,2026-12-31,N/A
OP-03618,2024-11-19,Lead 03618,Ana Silva,Certificado Digital,Prospecção,40133,Evento,2026-12-31,N/A
OP-03619,2024-03-07,Lead 03619,João Oliveira,Legalização,Fechado Ganho,26971,LinkedIn,2024-08-04,N/A
OP-03620,2024-10-16,Lead 03620,Ana Silva,Certificado Digital,Fechado Perdido,15169,Outro,2024-03-09,Sem fit
OP-03621,2024-11-22,Lead 03621,Carlos Souza,Contabilidade,Qualificação,37658,Orgânico,2026-12-31,N/A
OP-03622,2024-04-17,Lead 03622,João Oliveira,Contabilidade,Proposta,12137,Outro,2026-12-31,N/A
OP-03623,2024-04-17,Lead 03623,Pedro Costa,Certificado Digital,Negociação,20209,LinkedIn,2026-12-31,N/A
OP-03624,2024-05-04,Lead 03624,João Oliveira,Tributário,Negociação,26024,LinkedIn,2026-12-31,N/A
OP-03625,2024-08-15,Lead 03625,João Oliveira,BPO RH,Prospecção,17444,Outro,2026-12-31,N/A
OP-03626,2024-06-12,Lead 03626,Ana Silva,Contabilidade,Fechado Ganho,3687,Facebook,2024-09-01,N/A
OP-03627,2024-11-23,Lead 03627,Bruna Rocha,Certificado Digital,Qualificação,9658,LinkedIn,2026-12-31,N/A
OP-03628,2024-11-15,Lead 03628,Pedro Costa,Contabilidade,Qualificação,20497,Google Ads,2026-12-31,N/A
OP-03629,2024-05-26,Lead 03629,Carlos Souza,BPO Financeiro,Negociação,4105,Indicação,2026-12-31,N/A
OP-03630,2024-04-27,Lead 03630,João Oliveira,BPO RH,Proposta,3759,Google Ads,2026-12-31,N/A
OP-03631,2024-02-05,Lead 03631,Ana Silva,Contabilidade,Proposta,38513,Facebook,2026-12-31,N/A
OP-03632,2024-10-14,Lead 03632,Ana Silva,Tributário,Proposta,27454,Instagram,2026-12-31,N/A
OP-03633,2024-02-10,Lead 03633,João Oliveira,BPO Financeiro,Negociação,31928,Facebook,2026-12-31,N/A
OP-03634,2024-06-09,Lead 03634,Carlos Souza,Legalização,Prospecção,17024,Evento,2026-12-31,N/A
OP-03635,2024-11-19,Lead 03635,Mariana Lima,Tributário,Qualificação,3937,Google Ads,2026-12-31,N/A
OP-03636,2024-12-21,Lead 03636,Ana Silva,Contabilidade,Prospecção,22253,Facebook,2026-12-31,N/A
OP-03637,2024-07-04,Lead 03637,João Oliveira,BPO Financeiro,Qualificação,33744,Orgânico,2026-12-31,N/A
OP-03638,2024-02-20,Lead 03638,Mariana Lima,BPO Financeiro,Qualificação,30420,Orgânico,2026-12-31,N/A
OP-03639,2024-02-22,Lead 03639,Pedro Costa,BPO Financeiro,Fechado Ganho,12075,Outro,2024-08-07,N/A
OP-03640,2024-12-24,Lead 03640,João Oliveira,Tributário,Fechado Ganho,34718,Evento,2024-11-17,N/A
OP-03641,2024-12-22,Lead 03641,Pedro Costa,Tributário,Fechado Perdido,27413,Orgânico,2024-10-16,N/A
OP-03642,2024-06-03,Lead 03642,Mariana Lima,BPO Financeiro,Qualificação,32670,LinkedIn,2026-12-31,N/A
OP-03643,2024-10-17,Lead 03643,João Oliveira,BPO Financeiro,Fechado Perdido,21996,Evento,2024-07-12,N/A
OP-03644,2024-11-21,Lead 03644,João Oliveira,Contabilidade,Proposta,33388,Orgânico,2026-12-31,N/A
OP-03645,2024-08-11,Lead 03645,Bruna Rocha,Tributário,Fechado Perdido,9008,Outro,2024-12-02,Concorrente
OP-03646,2024-04-02,Lead 03646,Ana Silva,BPO RH,Negociação,26061,Instagram,2026-12-31,N/A
OP-03647,2024-01-24,Lead 03647,Pedro Costa,BPO Financeiro,Negociação,19859,LinkedIn,2026-12-31,N/A
OP-03648,2024-09-28,Lead 03648,Pedro Costa,BPO Financeiro,Qualificação,7400,Orgânico,2026-12-31,N/A
OP-03649,2024-06-18,Lead 03649,João Oliveira,Legalização,Fechado Perdido,7405,Outro,2024-11-20,N/A
OP-03650,2024-09-17,Lead 03650,Mariana Lima,BPO Financeiro,Fechado Perdido,2588,Outro,2024-05-26,Concorrente
OP-03651,2024-07-22,Lead 03651,Pedro Costa,BPO RH,Negociação,4384,Orgânico,2026-12-31,N/A
OP-03652,2024-12-22,Lead 03652,Ana Silva,BPO Financeiro,Prospecção,5417,Indicação,2026-12-31,N/A
OP-03653,2024-02-28,Lead 03653,Mariana Lima,Tributário,Fechado Ganho,11544,Indicação,2024-07-01,N/A
OP-03654,2024-06-17,Lead 03654,Mariana Lima,Tributário,Fechado Ganho,32736,Indicação,2024-07-23,N/A
OP-03655,2024-10-23,Lead 03655,Carlos Souza,BPO Financeiro,Prospecção,33276,Indicação,2026-12-31,N/A
OP-03656,2024-07-09,Lead 03656,Pedro Costa,Tributário,Negociação,21972,Facebook,2026-12-31,N/A
OP-03657,2024-03-18,Lead 03657,Mariana Lima,BPO Financeiro,Fechado Ganho,1205,Evento,2024-05-21,N/A
OP-03658,2024-06-05,Lead 03658,Mariana Lima,Contabilidade,Fechado Ganho,5838,Evento,2024-05-26,N/A
OP-03659,2024-11-10,Lead 03659,Carlos Souza,Legalização,Negociação,14026,Google Ads,2026-12-31,N/A
OP-03660,2024-08-08,Lead 03660,Mariana Lima,BPO RH,Qualificação,5055,Google Ads,2026-12-31,N/A
OP-03661,2024-06-14,Lead 03661,Carlos Souza,Certificado Digital,Negociação,6474,Outro,2026-12-31,N/A
OP-03662,2024-09-27,Lead 03662,Pedro Costa,BPO Financeiro,Fechado Perdido,12662,LinkedIn,2024-02-03,Sem fit
OP-03663,2024-05-28,Lead 03663,Carlos Souza,Contabilidade,Negociação,40553,Outro,2026-12-31,N/A
OP-03664,2024-02-22,Lead 03664,Pedro Costa,BPO Financeiro,Prospecção,27460,Outro,2026-12-31,N/A
OP-03665,2024-07-14,Lead 03665,Pedro Costa,Certificado Digital,Fechado Ganho,19030,Outro,2024-08-25,N/A
OP-03666,2024-03-02,Lead 03666,Bruna Rocha,Tributário,Qualificação,30151,Orgânico,2026-12-31,N/A
OP-03667,2024-12-10,Lead 03667,Mariana Lima,BPO Financeiro,Prospecção,30117,Evento,2026-12-31,N/A
OP-03668,2024-01-25,Lead 03668,Bruna Rocha,BPO Financeiro,Fechado Ganho,825,Orgânico,2024-08-14,N/A
OP-03669,2024-08-04,Lead 03669,Pedro Costa,Tributário,Fechado Perdido,5491,Evento,2024-05-15,Concorrente
OP-03670,2024-05-18,Lead 03670,Bruna Rocha,Tributário,Fechado Ganho,19382,Orgânico,2024-04-08,N/A
OP-03671,2024-06-20,Lead 03671,Pedro Costa,BPO Financeiro,Qualificação,1423,LinkedIn,2026-12-31,N/A
OP-03672,2024-09-18,Lead 03672,Mariana Lima,BPO RH,Qualificação,29385,Indicação,2026-12-31,N/A
OP-03673,2024-08-07,Lead 03673,Ana Silva,Contabilidade,Prospecção,26226,Indicação,2026-12-31,N/A
OP-03674,2024-10-22,Lead 03674,Mariana Lima,Contabilidade,Fechado Perdido,30472,Evento,2024-01-10,Concorrente
OP-03675,2024-02-27,Lead 03675,Pedro Costa,BPO Financeiro,Fechado Ganho,33236,LinkedIn,2024-05-08,N/A
OP-03676,2024-01-26,Lead 03676,Pedro Costa,Contabilidade,Prospecção,40005,Instagram,2026-12-31,N/A
OP-03677,2024-02-28,Lead 03677,Ana Silva,BPO Financeiro,Prospecção,16597,Indicação,2026-12-31,N/A
OP-03678,2024-06-02,Lead 03678,Ana Silva,BPO RH,Negociação,18130,Outro,2026-12-31,N/A
OP-03679,2024-12-13,Lead 03679,Pedro Costa,Contabilidade,Prospecção,17918,LinkedIn,2026-12-31,N/A
OP-03680,2024-05-03,Lead 03680,Pedro Costa,BPO Financeiro,Fechado Perdido,17325,Instagram,2024-04-22,Sem fit
OP-03681,2024-10-16,Lead 03681,Carlos Souza,BPO Financeiro,Qualificação,3051,Indicação,2026-12-31,N/A
OP-03682,2024-12-24,Lead 03682,Pedro Costa,Contabilidade,Fechado Ganho,21751,LinkedIn,2024-04-28,N/A
OP-03683,2024-02-06,Lead 03683,Ana Silva,Certificado Digital,Fechado Perdido,5178,Indicação,2024-08-04,Sem fit
OP-03684,2024-01-17,Lead 03684,Bruna Rocha,Legalização,Qualificação,39372,Facebook,2026-12-31,N/A
OP-03685,2024-12-21,Lead 03685,Mariana Lima,Certificado Digital,Negociação,3803,Orgânico,2026-12-31,N/A
OP-03686,2024-01-11,Lead 03686,João Oliveira,Contabilidade,Qualificação,32528,LinkedIn,2026-12-31,N/A
OP-03687,2024-12-27,Lead 03687,Pedro Costa,Contabilidade,Prospecção,30493,Instagram,2026-12-31,N/A
OP-03688,2024-05-16,Lead 03688,Pedro Costa,BPO Financeiro,Fechado Ganho,27263,Instagram,2024-10-19,N/A
OP-03689,2024-05-17,Lead 03689,Mariana Lima,Tributário,Qualificação,18709,Indicação,2026-12-31,N/A
OP-03690,2024-01-07,Lead 03690,Bruna Rocha,Legalização,Fechado Perdido,22500,Facebook,2024-10-14,Concorrente
OP-03691,2024-07-20,Lead 03691,Mariana Lima,Tributário,Qualificação,20953,Indicação,2026-12-31,N/A
OP-03692,2024-07-19,Lead 03692,Pedro Costa,BPO RH,Prospecção,15001,Orgânico,2026-12-31,N/A
OP-03693,2024-06-22,Lead 03693,Pedro Costa,Contabilidade,Negociação,10660,LinkedIn,2026-12-31,N/A
OP-03694,2024-01-20,Lead 03694,João Oliveira,Tributário,Fechado Ganho,6896,Indicação,2024-12-28,N/A
OP-03695,2024-11-12,Lead 03695,Pedro Costa,BPO Financeiro,Fechado Ganho,16146,Facebook,2024-02-16,N/A
OP-03696,2024-01-21,Lead 03696,João Oliveira,Certificado Digital,Negociação,35007,Google Ads,2026-12-31,N/A
OP-03697,2024-07-11,Lead 03697,Pedro Costa,BPO RH,Fechado Ganho,1823,LinkedIn,2024-03-14,N/A
OP-03698,2024-07-20,Lead 03698,Pedro Costa,BPO Financeiro,Fechado Perdido,10025,Instagram,2024-07-20,Concorrente
OP-03699,2024-04-06,Lead 03699,Ana Silva,BPO RH,Proposta,30567,Evento,2026-12-31,N/A
OP-03700,2024-11-17,Lead 03700,Bruna Rocha,Tributário,Proposta,3410,Facebook,2026-12-31,N/A
OP-03701,2024-10-03,Lead 03701,João Oliveira,Contabilidade,Fechado Perdido,40421,Instagram,2024-12-14,Preço
OP-03702,2024-09-20,Lead 03702,Carlos Souza,Contabilidade,Qualificação,27955,Google Ads,2026-12-31,N/A
OP-03703,2024-07-08,Lead 03703,Ana Silva,Contabilidade,Proposta,1972,LinkedIn,2026-12-31,N/A
OP-03704,2024-06-23,Lead 03704,Carlos Souza,Certificado Digital,Qualificação,39221,Google Ads,2026-12-31,N/A
OP-03705,2024-02-23,Lead 03705,Mariana Lima,Contabilidade,Prospecção,33902,Evento,2026-12-31,N/A
OP-03706,2024-09-25,Lead 03706,Carlos Souza,Contabilidade,Prospecção,28642,Evento,2026-12-31,N/A
OP-03707,2024-10-06,Lead 03707,Bruna Rocha,BPO Financeiro,Qualificação,34081,Instagram,2026-12-31,N/A
OP-03708,2024-09-26,Lead 03708,Ana Silva,Legalização,Fechado Perdido,37408,Instagram,2024-09-13,Preço
OP-03709,2024-09-09,Lead 03709,Bruna Rocha,Contabilidade,Negociação,9347,Outro,2026-12-31,N/A
OP-03710,2024-03-21,Lead 03710,Carlos Souza,Certificado Digital,Prospecção,29953,Orgânico,2026-12-31,N/A
OP-03711,2024-09-06,Lead 03711,Pedro Costa,Legalização,Proposta,27360,Google Ads,2026-12-31,N/A
OP-03712,2024-11-01,Lead 03712,Bruna Rocha,BPO Financeiro,Fechado Perdido,1959,LinkedIn,2024-11-11,Timing
OP-03713,2024-08-28,Lead 03713,Bruna Rocha,Legalização,Negociação,18315,Indicação,2026-12-31,N/A
OP-03714,2024-04-03,Lead 03714,Pedro Costa,Certificado Digital,Fechado Perdido,12829,Instagram,2024-05-06,N/A
OP-03715,2024-10-07,Lead 03715,Bruna Rocha,Certificado Digital,Qualificação,5923,Outro,2026-12-31,N/A
OP-03716,2024-01-05,Lead 03716,Ana Silva,Tributário,Qualificação,4268,Facebook,2026-12-31,N/A
OP-03717,2024-07-26,Lead 03717,João Oliveira,BPO RH,Fechado Perdido,5818,Instagram,2024-02-10,Timing
OP-03718,2024-11-02,Lead 03718,Pedro Costa,BPO RH,Qualificação,13026,Outro,2026-12-31,N/A
OP-03719,2024-07-02,Lead 03719,Mariana Lima,Legalização,Fechado Perdido,22770,Indicação,2024-09-14,N/A
OP-03720,2024-01-24,Lead 03720,Bruna Rocha,BPO Financeiro,Qualificação,24753,Facebook,2026-12-31,N/A
OP-03721,2024-09-08,Lead 03721,João Oliveira,Legalização,Qualificação,3271,Orgânico,2026-12-31,N/A
OP-03722,2024-02-16,Lead 03722,João Oliveira,Legalização,Proposta,33575,Google Ads,2026-12-31,N/A
OP-03723,2024-02-17,Lead 03723,Ana Silva,Tributário,Fechado Ganho,28574,Evento,2024-05-26,N/A
OP-03724,2024-06-17,Lead 03724,Bruna Rocha,Legalização,Prospecção,15775,Indicação,2026-12-31,N/A
OP-03725,2024-04-25,Lead 03725,Mariana Lima,BPO Financeiro,Fechado Perdido,9636,Evento,2024-07-27,Concorrente
OP-03726,2024-11-18,Lead 03726,Mariana Lima,BPO RH,Prospecção,8442,Indicação,2026-12-31,N/A
OP-03727,2024-09-16,Lead 03727,Carlos Souza,BPO Financeiro,Fechado Ganho,8205,Google Ads,2024-08-18,N/A
OP-03728,2024-12-13,Lead 03728,Ana Silva,BPO RH,Fechado Ganho,10192,Instagram,2024-10-11,N/A
OP-03729,2024-04-14,Lead 03729,Pedro Costa,Tributário,Fechado Perdido,16579,LinkedIn,2024-03-12,Concorrente
OP-03730,2024-01-25,Lead 03730,João Oliveira,Contabilidade,Fechado Ganho,4955,LinkedIn,2024-10-12,N/A
OP-03731,2024-07-05,Lead 03731,Carlos Souza,Tributário,Negociação,23798,Outro,2026-12-31,N/A
OP-03732,2024-05-20,Lead 03732,Ana Silva,Legalização,Proposta,24073,LinkedIn,2026-12-31,N/A
OP-03733,2024-12-12,Lead 03733,Mariana Lima,BPO Financeiro,Fechado Ganho,19826,Facebook,2024-04-24,N/A
OP-03734,2024-02-19,Lead 03734,Pedro Costa,BPO RH,Proposta,10975,Orgânico,2026-12-31,N/A
OP-03735,2024-12-28,Lead 03735,João Oliveira,Certificado Digital,Fechado Perdido,38722,Orgânico,2024-08-17,Concorrente
OP-03736,2024-02-11,Lead 03736,João Oliveira,Tributário,Qualificação,24873,Evento,2026-12-31,N/A
OP-03737,2024-01-27,Lead 03737,Mariana Lima,Contabilidade,Proposta,26503,Indicação,2026-12-31,N/A
OP-03738,2024-08-16,Lead 03738,Bruna Rocha,Contabilidade,Qualificação,10857,Evento,2026-12-31,N/A
OP-03739,2024-12-05,Lead 03739,Mariana Lima,Contabilidade,Prospecção,16901,Outro,2026-12-31,N/A
OP-03740,2024-05-06,Lead 03740,João Oliveira,Contabilidade,Fechado Perdido,13301,Orgânico,2024-12-12,Preço
OP-03741,2024-12-17,Lead 03741,Carlos Souza,Tributário,Fechado Ganho,27075,Facebook,2024-03-28,N/A
OP-03742,2024-03-06,Lead 03742,João Oliveira,Legalização,Qualificação,36632,Indicação,2026-12-31,N/A
OP-03743,2024-11-22,Lead 03743,Bruna Rocha,Certificado Digital,Fechado Perdido,6155,Indicação,2024-06-21,N/A
OP-03744,2024-03-06,Lead 03744,Carlos Souza,BPO Financeiro,Negociação,27704,Indicação,2026-12-31,N/A
OP-03745,2024-12-10,Lead 03745,Bruna Rocha,Contabilidade,Qualificação,30688,Evento,2026-12-31,N/A
OP-03746,2024-10-16,Lead 03746,Carlos Souza,BPO RH,Fechado Ganho,895,Orgânico,2024-06-16,N/A
OP-03747,2024-05-16,Lead 03747,Bruna Rocha,Certificado Digital,Fechado Perdido,18950,Evento,2024-11-07,Preço
OP-03748,2024-11-07,Lead 03748,Bruna Rocha,BPO RH,Fechado Perdido,15182,LinkedIn,2024-04-27,Preço
OP-03749,2024-10-27,Lead 03749,Mariana Lima,Tributário,Proposta,19167,Instagram,2026-12-31,N/A
OP-03750,2024-11-23,Lead 03750,Mariana Lima,Certificado Digital,Proposta,16188,Google Ads,2026-12-31,N/A
OP-03751,2024-06-21,Lead 03751,Mariana Lima,Tributário,Negociação,40439,Instagram,2026-12-31,N/A
OP-03752,2024-09-16,Lead 03752,Pedro Costa,Tributário,Qualificação,4267,Google Ads,2026-12-31,N/A
OP-03753,2024-03-27,Lead 03753,Bruna Rocha,Legalização,Prospecção,16514,Evento,2026-12-31,N/A
OP-03754,2024-07-16,Lead 03754,Mariana Lima,Certificado Digital,Proposta,37942,Facebook,2026-12-31,N/A
OP-03755,2024-06-16,Lead 03755,Pedro Costa,Tributário,Fechado Ganho,13971,Outro,2024-06-24,N/A
OP-03756,2024-08-10,Lead 03756,João Oliveira,BPO Financeiro,Negociação,3790,Google Ads,2026-12-31,N/A
OP-03757,2024-11-28,Lead 03757,Pedro Costa,BPO RH,Qualificação,11497,Google Ads,2026-12-31,N/A
OP-03758,2024-07-10,Lead 03758,Mariana Lima,Contabilidade,Fechado Perdido,14397,Google Ads,2024-02-03,Concorrente
OP-03759,2024-05-13,Lead 03759,Pedro Costa,Contabilidade,Proposta,33752,Indicação,2026-12-31,N/A
OP-03760,2024-02-13,Lead 03760,Ana Silva,Legalização,Qualificação,19709,LinkedIn,2026-12-31,N/A
OP-03761,2024-12-20,Lead 03761,Mariana Lima,Legalização,Qualificação,39280,Outro,2026-12-31,N/A
OP-03762,2024-04-15,Lead 03762,João Oliveira,Certificado Digital,Fechado Perdido,26142,Evento,2024-11-09,N/A
OP-03763,2024-08-23,Lead 03763,Ana Silva,BPO Financeiro,Fechado Perdido,5905,Google Ads,2024-11-27,Concorrente
OP-03764,2024-07-22,Lead 03764,João Oliveira,BPO RH,Qualificação,15315,Orgânico,2026-12-31,N/A
OP-03765,2024-07-05,Lead 03765,Pedro Costa,Tributário,Qualificação,15798,Facebook,2026-12-31,N/A
OP-03766,2024-02-16,Lead 03766,Bruna Rocha,BPO RH,Proposta,20884,Outro,2026-12-31,N/A
OP-03767,2024-05-13,Lead 03767,Bruna Rocha,BPO Financeiro,Prospecção,32580,Instagram,2026-12-31,N/A
OP-03768,2024-11-10,Lead 03768,Bruna Rocha,Tributário,Proposta,2952,Indicação,2026-12-31,N/A
OP-03769,2024-05-09,Lead 03769,Pedro Costa,Certificado Digital,Fechado Ganho,19169,Google Ads,2024-09-02,N/A
OP-03770,2024-12-09,Lead 03770,Bruna Rocha,Legalização,Prospecção,21481,Google Ads,2026-12-31,N/A
OP-03771,2024-03-22,Lead 03771,Carlos Souza,Tributário,Negociação,6198,Indicação,2026-12-31,N/A
OP-03772,2024-09-10,Lead 03772,Bruna Rocha,BPO RH,Fechado Ganho,9970,Indicação,2024-05-22,N/A
OP-03773,2024-07-22,Lead 03773,Bruna Rocha,BPO Financeiro,Qualificação,6566,Outro,2026-12-31,N/A
OP-03774,2024-08-18,Lead 03774,Bruna Rocha,Tributário,Prospecção,38034,Facebook,2026-12-31,N/A
OP-03775,2024-03-23,Lead 03775,Pedro Costa,Tributário,Qualificação,3245,Evento,2026-12-31,N/A
OP-03776,2024-11-05,Lead 03776,João Oliveira,BPO Financeiro,Prospecção,9128,Facebook,2026-12-31,N/A
OP-03777,2024-05-09,Lead 03777,Pedro Costa,Legalização,Negociação,14390,Evento,2026-12-31,N/A
OP-03778,2024-04-25,Lead 03778,Ana Silva,Legalização,Qualificação,21435,LinkedIn,2026-12-31,N/A
OP-03779,2024-03-18,Lead 03779,Carlos Souza,BPO Financeiro,Qualificação,15933,Facebook,2026-12-31,N/A
OP-03780,2024-12-21,Lead 03780,Carlos Souza,Certificado Digital,Proposta,35222,Evento,2026-12-31,N/A
OP-03781,2024-11-23,Lead 03781,João Oliveira,BPO RH,Proposta,7008,LinkedIn,2026-12-31,N/A
OP-03782,2024-07-28,Lead 03782,Bruna Rocha,Legalização,Negociação,3240,Indicação,2026-12-31,N/A
OP-03783,2024-05-08,Lead 03783,Ana Silva,Legalização,Qualificação,31542,Facebook,2026-12-31,N/A
OP-03784,2024-08-09,Lead 03784,Pedro Costa,BPO RH,Fechado Perdido,24793,Evento,2024-10-02,N/A
OP-03785,2024-03-24,Lead 03785,Carlos Souza,Tributário,Fechado Perdido,37132,Facebook,2024-02-09,Timing
OP-03786,2024-11-27,Lead 03786,Carlos Souza,Certificado Digital,Qualificação,28907,Instagram,2026-12-31,N/A
OP-03787,2024-10-15,Lead 03787,Carlos Souza,Certificado Digital,Fechado Ganho,6546,Evento,2024-10-09,N/A
OP-03788,2024-11-23,Lead 03788,Ana Silva,BPO Financeiro,Fechado Perdido,22690,Indicação,2024-10-18,Concorrente
OP-03789,2024-08-28,Lead 03789,Carlos Souza,BPO Financeiro,Negociação,22369,Google Ads,2026-12-31,N/A
OP-03790,2024-09-01,Lead 03790,Ana Silva,Contabilidade,Prospecção,6882,Outro,2026-12-31,N/A
OP-03791,2024-02-21,Lead 03791,João Oliveira,BPO RH,Proposta,30553,Evento,2026-12-31,N/A
OP-03792,2024-01-07,Lead 03792,Pedro Costa,Contabilidade,Prospecção,12001,Indicação,2026-12-31,N/A
OP-03793,2024-08-19,Lead 03793,Carlos Souza,Tributário,Negociação,14125,LinkedIn,2026-12-31,N/A
OP-03794,2024-06-18,Lead 03794,João Oliveira,Contabilidade,Prospecção,18488,Evento,2026-12-31,N/A
OP-03795,2024-03-11,Lead 03795,Carlos Souza,BPO Financeiro,Fechado Ganho,10108,Indicação,2024-09-12,N/A
OP-03796,2024-10-08,Lead 03796,Ana Silva,Legalização,Proposta,24901,Orgânico,2026-12-31,N/A
OP-03797,2024-03-26,Lead 03797,Mariana Lima,BPO Financeiro,Prospecção,28133,Outro,2026-12-31,N/A
OP-03798,2024-12-06,Lead 03798,Mariana Lima,Tributário,Negociação,4140,Facebook,2026-12-31,N/A
OP-03799,2024-10-23,Lead 03799,João Oliveira,Contabilidade,Proposta,40311,Indicação,2026-12-31,N/A
OP-03800,2024-09-15,Lead 03800,Carlos Souza,Tributário,Fechado Perdido,4806,Instagram,2024-04-15,Concorrente
OP-03801,2024-09-09,Lead 03801,Mariana Lima,Certificado Digital,Qualificação,38359,Outro,2026-12-31,N/A
OP-03802,2024-04-10,Lead 03802,Mariana Lima,BPO Financeiro,Fechado Perdido,20800,Outro,2024-11-11,Sem fit
OP-03803,2024-04-05,Lead 03803,Mariana Lima,Contabilidade,Fechado Perdido,8033,Google Ads,2024-02-12,Concorrente
OP-03804,2024-12-20,Lead 03804,Mariana Lima,Tributário,Proposta,10777,LinkedIn,2026-12-31,N/A
OP-03805,2024-04-26,Lead 03805,Ana Silva,Legalização,Fechado Ganho,13619,Google Ads,2024-01-22,N/A
OP-03806,2024-07-28,Lead 03806,Mariana Lima,BPO Financeiro,Negociação,33261,Orgânico,2026-12-31,N/A
OP-03807,2024-04-27,Lead 03807,Bruna Rocha,BPO RH,Prospecção,7954,Orgânico,2026-12-31,N/A
OP-03808,2024-08-20,Lead 03808,Carlos Souza,Legalização,Fechado Ganho,30906,Outro,2024-10-20,N/A
OP-03809,2024-10-05,Lead 03809,Ana Silva,BPO RH,Fechado Ganho,11964,Google Ads,2024-04-22,N/A
OP-03810,2024-06-01,Lead 03810,Carlos Souza,Tributário,Fechado Ganho,17774,Outro,2024-10-01,N/A
OP-03811,2024-05-04,Lead 03811,Carlos Souza,Certificado Digital,Prospecção,1211,Indicação,2026-12-31,N/A
OP-03812,2024-07-14,Lead 03812,Mariana Lima,Tributário,Prospecção,2975,LinkedIn,2026-12-31,N/A
OP-03813,2024-05-11,Lead 03813,Bruna Rocha,Contabilidade,Qualificação,26397,Instagram,2026-12-31,N/A
OP-03814,2024-02-28,Lead 03814,Mariana Lima,Tributário,Fechado Ganho,2601,Instagram,2024-01-19,N/A
OP-03815,2024-06-05,Lead 03815,Ana Silva,Legalização,Prospecção,25572,Google Ads,2026-12-31,N/A
OP-03816,2024-09-21,Lead 03816,Pedro Costa,BPO RH,Fechado Ganho,12790,Orgânico,2024-02-09,N/A
OP-03817,2024-11-22,Lead 03817,Mariana Lima,Certificado Digital,Qualificação,2602,Google Ads,2026-12-31,N/A
OP-03818,2024-03-13,Lead 03818,Pedro Costa,BPO RH,Fechado Ganho,1943,Orgânico,2024-09-22,N/A
OP-03819,2024-10-05,Lead 03819,Ana Silva,Contabilidade,Fechado Perdido,1165,Evento,2024-06-20,N/A
OP-03820,2024-12-12,Lead 03820,João Oliveira,Tributário,Proposta,33508,Indicação,2026-12-31,N/A
OP-03821,2024-05-15,Lead 03821,Ana Silva,Legalização,Proposta,17204,Instagram,2026-12-31,N/A
OP-03822,2024-04-06,Lead 03822,Bruna Rocha,Legalização,Negociação,23255,Orgânico,2026-12-31,N/A
OP-03823,2024-11-07,Lead 03823,Ana Silva,Certificado Digital,Prospecção,14943,LinkedIn,2026-12-31,N/A
OP-03824,2024-06-03,Lead 03824,Bruna Rocha,Certificado Digital,Qualificação,15970,Google Ads,2026-12-31,N/A
OP-03825,2024-10-24,Lead 03825,Mariana Lima,BPO Financeiro,Prospecção,15480,Indicação,2026-12-31,N/A
OP-03826,2024-08-10,Lead 03826,Bruna Rocha,BPO RH,Fechado Ganho,27793,Instagram,2024-04-08,N/A
OP-03827,2024-01-19,Lead 03827,Ana Silva,BPO Financeiro,Qualificação,17770,LinkedIn,2026-12-31,N/A
OP-03828,2024-04-12,Lead 03828,João Oliveira,Certificado Digital,Fechado Ganho,7071,Outro,2024-10-14,N/A
OP-03829,2024-07-02,Lead 03829,João Oliveira,BPO Financeiro,Proposta,28290,Google Ads,2026-12-31,N/A
OP-03830,2024-06-15,Lead 03830,João Oliveira,Contabilidade,Proposta,16682,Facebook,2026-12-31,N/A
